twt,iline,xline,Seismic,cdp_x,cdp_y,Chaos,Dominant_Frequency,Gradient_Mag,Instantaneous_Bandwith,Instantaneous_Freq,Instantaneous_Quality,RMS,Sweetness,Envelope
560.0,3090,8914,-7.419299,657996.2,369741.66,0.16221856,0.9508488,0.30319914,0.08503552,-0.94703877,-4.7351937,7.8735495,7.42412,7.42412
564.0,3090,8914,-7.5345926,657996.2,369741.66,0.11531547,1.2203091,0.33814865,0.87550133,-0.8500894,-0.4854872,7.815131,7.534615,7.534615
568.0,3090,8914,-7.691513,657996.2,369741.66,0.12053337,0.803459,0.31360176,0.7106531,-0.37485796,-0.26374188,7.735559,7.6918464,7.6918464
572.0,3090,8914,-7.782523,657996.2,369741.66,0.11993752,0.1492688,0.28771445,0.13642761,-0.060569644,-0.22198455,7.691594,7.782557,7.782557
576.0,3090,8914,-7.759079,657996.2,369741.66,0.11782521,0.16377212,0.30159307,0.16170043,-0.02596692,-0.0802933,7.714328,7.7590795,7.7590795
580.0,3090,8914,-7.7520647,657996.2,369741.66,0.11616104,0.20921963,0.32141125,0.20642287,-0.034094848,-0.08258496,7.7524147,7.75226,7.75226
584.0,3090,8914,-7.827409,657996.2,369741.66,0.11407818,0.31487253,0.3408462,0.31399766,0.023455951,0.03735052,7.781476,7.827865,7.827865
588.0,3090,8914,-7.8502045,657996.2,369741.66,0.11159155,0.09880468,0.34395078,0.096072786,0.02307347,0.11536735,7.7995334,7.85022,7.85022
592.0,3090,8914,-7.8014536,657996.2,369741.66,0.10925331,0.27010044,0.34464756,0.2662487,-0.045451898,-0.08535609,7.805473,7.801463,7.801463
596.0,3090,8914,-7.768379,657996.2,369741.66,0.107371755,0.14353336,0.33881474,0.0049933773,-0.14344649,-0.7172324,7.8299923,7.768505,7.768505
600.0,3090,8914,-7.799555,657996.2,369741.66,0.10654192,0.31406087,0.34816265,0.27861047,-0.14494976,-0.26012978,7.848357,7.8005905,7.8005905
604.0,3090,8914,-7.854397,657996.2,369741.66,0.10689385,0.07297947,0.35526654,0.035438877,-0.06379725,-0.31898627,7.857469,7.854936,7.854936
608.0,3090,8914,-7.83593,657996.2,369741.66,0.10815959,0.37192255,0.36504158,0.37191945,0.0015157772,0.0020377762,7.866314,7.837452,7.837452
612.0,3090,8914,-7.978326,657996.2,369741.66,0.109931745,0.26843792,0.37143862,0.24340571,0.1131927,0.23251857,7.8804812,7.979443,7.979443
616.0,3090,8914,-7.9174423,657996.2,369741.66,0.11134896,0.28159362,0.37752324,0.271923,0.073163174,0.1345292,7.901017,7.917534,7.917534
620.0,3090,8914,-7.909253,657996.2,369741.66,0.11126434,0.06720171,0.39047134,0.062151328,0.025559401,0.12779701,7.922335,7.909825,7.909825
624.0,3090,8914,-7.92953,657996.2,369741.66,0.10984685,0.050582845,0.39240745,0.050455682,0.0035844776,0.017922388,7.9375687,7.9298253,7.9298253
628.0,3090,8914,-7.9290895,657996.2,369741.66,0.10855614,0.047581274,0.3820624,0.047579672,0.0003903407,0.0019517035,7.9513507,7.9295087,7.9295087
632.0,3090,8914,-7.9538965,657996.2,369741.66,0.10851705,0.19144295,0.3863372,0.18303028,0.056127712,0.15332904,7.9495697,7.9543357,7.9543357
636.0,3090,8914,-7.991804,657996.2,369741.66,0.1095218,0.13785842,0.39837977,0.11089679,0.08189533,0.3692412,7.9580355,7.9921227,7.9921227
640.0,3090,8914,-7.99162,657996.2,369741.66,0.11048327,0.12582016,0.404052,0.107599184,0.06521602,0.3030507,7.9698925,7.9916496,7.9916496
644.0,3090,8914,-7.9606924,657996.2,369741.66,0.110576265,0.098399684,0.40057114,0.09796195,0.00927114,0.046355702,7.979404,7.9607205,7.9607205
648.0,3090,8914,-7.9623384,657996.2,369741.66,0.1100649,0.09999781,0.39526588,0.09998543,-0.0015737461,-0.00786873,7.98632,7.962457,7.962457
652.0,3090,8914,-7.993619,657996.2,369741.66,0.109557755,0.16050906,0.39845318,0.15514076,0.041164372,0.13266781,7.9892526,7.9937797,7.9937797
656.0,3090,8914,-8.015981,657996.2,369741.66,0.109338626,0.106695406,0.4053981,0.05872657,0.08907917,0.44539586,7.988151,8.016016,8.016016
660.0,3090,8914,-8.015161,657996.2,369741.66,0.1095881,0.11933279,0.41124558,0.07538716,0.09250455,0.46252275,7.985988,8.015164,8.015164
664.0,3090,8914,-7.9915133,657996.2,369741.66,0.11027277,0.11634274,0.4087929,0.10131957,0.05718372,0.28219485,7.9856,7.9915614,7.9915614
668.0,3090,8914,-7.9803543,657996.2,369741.66,0.11108129,0.030954275,0.40364078,0.014180118,0.027515294,0.13757648,7.9841514,7.9803786,7.9803786
672.0,3090,8914,-7.981883,657996.2,369741.66,0.111595325,0.021629367,0.4018256,0.012864519,0.017387744,0.086938724,7.97987,7.9819274,7.9819274
676.0,3090,8914,-7.972145,657996.2,369741.66,0.11168962,0.06920357,0.40355977,0.06913167,0.0031537055,0.015768528,7.9733324,7.97222,7.97222
680.0,3090,8914,-7.9571896,657996.2,369741.66,0.111734614,0.0665279,0.40559795,0.06525661,-0.012943597,-0.064717986,7.9663744,7.9572635,7.9572635
684.0,3090,8914,-7.949254,657996.2,369741.66,0.112104036,0.020807687,0.3949515,0.0010918898,-0.02077902,-0.1038951,7.9617324,7.9492865,7.9492865
688.0,3090,8914,-7.9550467,657996.2,369741.66,0.11267743,0.030672438,0.38794369,0.028445002,-0.011475204,-0.057376016,7.9590864,7.9550643,7.9550643
692.0,3090,8914,-7.957218,657996.2,369741.66,0.113063574,0.008470542,0.39941323,0.008155422,-0.002288923,-0.011444614,7.9580436,7.9572444,7.9572444
696.0,3090,8914,-7.9526453,657996.2,369741.66,0.113179825,0.025653958,0.4094485,0.02549166,-0.0028811141,-0.014405571,7.958156,7.952681,7.952681
700.0,3090,8914,-7.949769,657996.2,369741.66,0.113405965,0.009112006,0.4032434,0.0066227526,0.006258419,0.031292092,7.957061,7.949791,7.949791
704.0,3090,8914,-7.956565,657996.2,369741.66,0.11392264,0.076152995,0.3948265,0.06728065,0.03567342,0.17836711,7.952979,7.95658,7.95658
708.0,3090,8914,-7.9725246,657996.2,369741.66,0.11450778,0.10117338,0.3893206,0.0567208,0.0837783,0.4188915,7.94235,7.9725585,7.9725585
712.0,3090,8914,-7.973154,657996.2,369741.66,0.11499019,0.11850963,0.38767955,0.0644972,0.09942154,0.4971077,7.9317627,7.9733696,7.9733696
716.0,3090,8914,-7.947324,657996.2,369741.66,0.115399055,0.16440079,0.39905697,0.1541633,0.05710773,0.1852183,7.9225416,7.947725,7.947725
720.0,3090,8914,-7.91241,657996.2,369741.66,0.11553862,0.2510875,0.40468332,0.2499374,-0.02400452,-0.048021067,7.9149127,7.913009,7.913009
724.0,3090,8914,-7.8588867,657996.2,369741.66,0.11520039,0.17517826,0.39746347,0.14035673,-0.10482083,-0.37340862,7.9066076,7.8591995,7.8591995
728.0,3090,8914,-7.861603,657996.2,369741.66,0.114833824,0.124680705,0.38403496,0.04818532,-0.114993274,-0.5749664,7.8968883,7.861644,7.861644
732.0,3090,8914,-7.869482,657996.2,369741.66,0.11509937,0.10470139,0.3849995,0.055957574,-0.08849368,-0.4424684,7.8897653,7.8694897,7.8694897
736.0,3090,8914,-7.8810825,657996.2,369741.66,0.11598323,0.06662043,0.39273193,0.031781677,-0.05855089,-0.29275444,7.8877234,7.8810825,7.8810825
740.0,3090,8914,-7.881899,657996.2,369741.66,0.1169857,0.037219547,0.38887882,0.0023652986,-0.037144314,-0.18572158,7.887286,7.881899,7.881899
744.0,3090,8914,-7.885354,657996.2,369741.66,0.11752172,0.07325403,0.38779008,0.07257606,-0.009943225,-0.04971613,7.8898697,7.8853774,7.8853774
748.0,3090,8914,-7.9094315,657996.2,369741.66,0.11716836,0.14022325,0.39494345,0.1353461,0.03666051,0.13543247,7.893285,7.9094715,7.9094715
752.0,3090,8914,-7.9290648,657996.2,369741.66,0.116119094,0.053475797,0.39054513,0.0017972493,0.053445585,0.26722792,7.898655,7.9290648,7.9290648
756.0,3090,8914,-7.9084864,657996.2,369741.66,0.11551356,0.15238382,0.38575894,0.15002333,0.02671757,0.08904472,7.89657,7.9085374,7.9085374
760.0,3090,8914,-7.882189,657996.2,369741.66,0.11626604,0.049631666,0.3898045,0.049571592,0.0024412384,0.012206192,7.888351,7.8822026,7.8822026
764.0,3090,8914,-7.892397,657996.2,369741.66,0.11802808,0.13933465,0.40689307,0.13916269,0.00692012,0.024863416,7.8837943,7.8924046,7.8924046
768.0,3090,8914,-7.9178286,657996.2,369741.66,0.11925535,0.06937007,0.41570362,0.069204,-0.0047971066,-0.023985535,7.8828654,7.917843,7.917843
772.0,3090,8914,-7.862256,657996.2,369741.66,0.11898523,0.36598176,0.40718785,0.35218325,-0.099546984,-0.1413284,7.8838234,7.8624096,7.8624096
776.0,3090,8914,-7.807475,657996.2,369741.66,0.118715085,0.19629015,0.37030992,0.053106487,-0.18896964,-0.9448482,7.8891654,7.807501,7.807501
780.0,3090,8914,-7.8442335,657996.2,369741.66,0.12044037,0.33137304,0.36950395,0.28703302,-0.16559026,-0.28845158,7.901335,7.844781,7.844781
784.0,3090,8914,-7.9010944,657996.2,369741.66,0.122929275,0.26084337,0.3876521,0.25097436,-0.071071275,-0.14159071,7.9164524,7.901862,7.901862
788.0,3090,8914,-7.9376316,657996.2,369741.66,0.12323357,0.12378977,0.39817157,0.12216622,0.019983038,0.08178627,7.9297853,7.938203,7.938203
792.0,3090,8914,-7.9562902,657996.2,369741.66,0.12122595,0.15046214,0.3863634,0.12535498,0.0832165,0.33192343,7.940093,7.956766,7.956766
796.0,3090,8914,-7.9911423,657996.2,369741.66,0.119320005,0.25676346,0.4005479,0.1943748,0.16776747,0.4315566,7.9389486,7.991533,7.991533
800.0,3090,8914,-8.027582,657996.2,369741.66,0.11836752,0.29212654,0.4312923,0.15074162,0.25022963,0.82999516,7.927941,8.027687,8.027687
804.0,3090,8914,-8.037005,657996.2,369741.66,0.11764942,0.2606684,0.42187425,0.1556023,0.20913136,0.67200595,7.9293118,8.037093,8.037093
808.0,3090,8914,-7.955331,657996.2,369741.66,0.11650492,0.6815963,0.3983093,0.6806286,-0.03630716,-0.026671788,7.9458194,7.9562874,7.9562874
812.0,3090,8914,-7.796998,657996.2,369741.66,0.11580957,0.7544263,0.37201312,0.67070806,-0.34541243,-0.25749832,7.9570107,7.797504,7.797504
816.0,3090,8914,-7.743388,657996.2,369741.66,0.119745396,0.53896827,0.35564268,0.35542145,-0.40516958,-0.56998473,7.958641,7.744184,7.744184
820.0,3090,8914,-7.9134645,657996.2,369741.66,0.1285179,1.0486325,0.43245167,1.038537,-0.1451586,-0.069886096,7.965515,7.91755,7.91755
824.0,3090,8914,-8.084833,657996.2,369741.66,0.1371881,0.36761916,0.41636536,0.3481912,0.11792674,0.16934192,7.982916,8.08654,8.08654
828.0,3090,8914,-8.05632,657996.2,369741.66,0.14189206,0.3613761,0.4360501,0.33525565,0.13489379,0.20118047,8.013894,8.056456,8.056456
832.0,3090,8914,-8.005741,657996.2,369741.66,0.14062138,0.10744903,0.43308926,0.067091264,0.083928876,0.4196444,8.044882,8.006246,8.006246
836.0,3090,8914,-8.08871,657996.2,369741.66,0.13251829,0.5727972,0.42986542,0.53476137,0.20524834,0.19190648,8.059165,8.089789,8.089789
840.0,3090,8914,-8.190915,657996.2,369741.66,0.11850459,0.58283675,0.39591548,0.42749998,0.39615965,0.46334463,8.058914,8.191205,8.191205
844.0,3090,8914,-8.230875,657996.2,369741.66,0.11443736,0.50076514,0.3379341,0.263101,0.42607933,0.80972576,8.044348,8.231402,8.231402
848.0,3090,8914,-8.079104,657996.2,369741.66,0.12877652,1.0630167,0.41675302,1.0457456,0.1908413,0.091246516,8.019616,8.083055,8.083055
852.0,3090,8914,-7.8759155,657996.2,369741.66,0.14626613,0.47215202,0.44311392,0.4617175,-0.09871418,-0.1068989,7.9901414,7.877741,7.877741
856.0,3090,8914,-7.911166,657996.2,369741.66,0.15656795,0.39172542,0.47555482,0.3600068,-0.15441473,-0.21446086,7.9555492,7.911221,7.911221
860.0,3090,8914,-7.9531965,657996.2,369741.66,0.15715645,0.27468228,0.46157518,0.20538333,-0.18239528,-0.44403622,7.934303,7.95372,7.95372
864.0,3090,8914,-7.831273,657996.2,369741.66,0.14957918,0.7702388,0.39562008,0.6816707,-0.35859838,-0.263029,7.9176593,7.8319216,7.8319216
868.0,3090,8914,-7.7359543,657996.2,369741.66,0.14312956,0.54521173,0.3551283,0.20296055,-0.5060265,-1.2466129,7.916608,7.7360153,7.7360153
872.0,3090,8914,-7.7757826,657996.2,369741.66,0.14533632,0.93034285,0.3906894,0.8239838,-0.43195888,-0.26211613,7.9502826,7.7797256,7.7797256
876.0,3090,8914,-8.003291,657996.2,369741.66,0.14584816,0.8923715,0.40506896,0.8812637,-0.14036092,-0.07963617,7.991465,8.009683,8.009683
880.0,3090,8914,-8.085345,657996.2,369741.66,0.13524653,0.06279673,0.3933495,0.04323549,0.045542527,0.22771265,8.024242,8.087937,8.087937
884.0,3090,8914,-8.069825,657996.2,369741.66,0.120032124,0.21296735,0.4340629,0.1916088,0.09295784,0.24257195,8.069033,8.072872,8.072872
888.0,3090,8914,-8.175505,657996.2,369741.66,0.11168566,0.6254677,0.45533985,0.60125786,0.17233361,0.1433109,8.122494,8.179785,8.179785
892.0,3090,8914,-8.27619,657996.2,369741.66,0.115958795,0.2926499,0.35674986,0.14482291,0.25430354,0.87798107,8.161014,8.277952,8.277952
896.0,3090,8914,-8.244873,657996.2,369741.66,0.12885852,0.300016,0.43041977,0.1547488,0.25702608,0.8304623,8.166276,8.245295,8.245295
900.0,3090,8914,-8.235059,657996.2,369741.66,0.14041746,0.22097439,0.4899909,0.00904332,0.22078927,1.1039463,8.1419735,8.235388,8.235388
904.0,3090,8914,-8.224077,657996.2,369741.66,0.14204322,0.29692057,0.4717192,0.2594886,0.14431734,0.2780803,8.11314,8.224081,8.224081
908.0,3090,8914,-8.13069,657996.2,369741.66,0.13185228,0.4172829,0.41015053,0.41094774,-0.07243599,-0.08813285,8.095494,8.130705,8.130705
912.0,3090,8914,-8.051448,657996.2,369741.66,0.115771,0.8267487,0.35617852,0.7166917,-0.4121487,-0.28753558,8.099537,8.051449,8.051449
916.0,3090,8914,-7.861663,657996.2,369741.66,0.103331335,1.1334422,0.33140403,0.76121646,-0.8397861,-0.55160797,8.130189,7.8620405,7.8620405
920.0,3090,8914,-7.804102,657996.2,369741.66,0.12446021,1.0720369,0.35970348,0.49464163,-0.9511008,-0.96140397,8.176083,7.8150816,7.8150816
924.0,3090,8914,-8.016525,657996.2,369741.66,0.12028052,1.6055347,0.51040703,1.474879,-0.6344078,-0.21507114,8.2338915,8.044717,8.044717
928.0,3090,8914,-8.311712,657996.2,369741.66,0.09838247,1.2427001,0.4799745,1.234991,-0.13820525,-0.05595395,8.308379,8.347,8.347
932.0,3090,8914,-8.51206,657996.2,369741.66,0.089204885,0.7089571,0.45503864,0.70096314,0.10616396,0.07572721,8.448163,8.538996,8.538996
936.0,3090,8914,-8.634315,657996.2,369741.66,0.14395602,0.47553304,0.4394357,0.4549707,0.13832325,0.15201336,8.606817,8.660356,8.660356
940.0,3090,8914,-8.727726,657996.2,369741.66,0.17000489,0.25693947,0.5380567,0.19203418,0.17070666,0.44446945,8.757007,8.746366,8.746366
944.0,3090,8914,-8.786236,657996.2,369741.66,0.17960809,1.4506859,0.64470583,1.402356,0.37133107,0.13239543,8.874844,8.817619,8.817619
948.0,3090,8914,-9.268573,657996.2,369741.66,0.15601407,1.416688,0.50106865,1.1761415,0.7897442,0.3357352,8.952433,9.290551,9.290551
952.0,3090,8914,-9.282151,657996.2,369741.66,0.12622657,0.9615713,0.36107138,0.4025891,0.8732361,1.0845252,8.984189,9.284512,9.284512
956.0,3090,8914,-9.185569,657996.2,369741.66,0.12147068,0.8356001,0.3852947,0.414334,0.72564095,0.87567157,8.986066,9.185999,9.185999
960.0,3090,8914,-9.108454,657996.2,369741.66,0.13237888,0.5439653,0.3885038,0.2804053,0.46612346,0.8311601,8.984825,9.108507,9.108507
964.0,3090,8914,-9.029586,657996.2,369741.66,0.14624317,0.69433486,0.42859742,0.68073124,0.13676938,0.1004577,8.982178,9.030398,9.030398
968.0,3090,8914,-8.8080435,657996.2,369741.66,0.15552856,1.0130198,0.52179176,0.9926974,-0.20189302,-0.1016891,8.920207,8.809998,8.809998
972.0,3090,8914,-8.651869,657996.2,369741.66,0.155554,0.5070154,0.50854963,0.17990114,-0.47402552,-1.3174611,8.867218,8.651895,8.651895
976.0,3090,8914,-8.716229,657996.2,369741.66,0.14889209,0.6538555,0.47633672,0.37756887,-0.5338246,-0.70692354,8.856872,8.718104,8.718104
980.0,3090,8914,-8.761834,657996.2,369741.66,0.14101693,0.56967896,0.43804222,0.063846946,-0.5660898,-2.8304489,8.889785,8.764682,8.764682
984.0,3090,8914,-8.713301,657996.2,369741.66,0.13943465,0.59375656,0.44909912,0.051742535,-0.5914977,-2.9574888,8.954136,8.719544,8.719544
988.0,3090,8914,-8.813373,657996.2,369741.66,0.14924759,1.0576102,0.49679914,0.96476007,-0.43333268,-0.22458054,9.054363,8.832181,8.832181
992.0,3090,8914,-9.095282,657996.2,369741.66,0.16119373,1.3756775,0.5695549,1.3753623,-0.029443903,-0.010704054,9.163647,9.122029,9.122029
996.0,3090,8914,-9.392595,657996.2,369741.66,0.16317382,1.1233267,0.56157005,1.0332748,0.44068804,0.21324822,9.2432,9.414709,9.414709
1000.0,3090,8914,-9.584778,657996.2,369741.66,0.15315293,0.9351991,0.52327746,0.5840435,0.7304043,0.62529963,9.318277,9.595959,9.595959
1004.0,3090,8914,-9.686392,657996.2,369741.66,0.13841003,0.7635703,0.48635185,0.08893763,0.7583731,3.7918653,9.388316,9.689724,9.689724
1008.0,3090,8914,-9.631877,657996.2,369741.66,0.12693039,0.86487776,0.51555705,0.6316326,0.59080774,0.46768302,9.413134,9.631882,9.631882
1012.0,3090,8914,-9.4420185,657996.2,369741.66,0.118884295,0.52352834,0.55346644,0.3962854,0.3421108,0.43164697,9.389622,9.44219,9.44219
1016.0,3090,8914,-9.450481,657996.2,369741.66,0.11142671,0.1657581,0.45276323,0.0058345147,0.16565539,0.82827693,9.347513,9.45052,9.45052
1020.0,3090,8914,-9.365532,657996.2,369741.66,0.10475172,0.9471194,0.45495352,0.9349656,-0.15124309,-0.08088163,9.3197775,9.367325,9.367325
1024.0,3090,8914,-9.048479,657996.2,369741.66,0.10053757,1.4518946,0.56475055,1.2837968,-0.6781326,-0.26411214,9.31987,9.049595,9.049595
1028.0,3090,8914,-8.873861,657996.2,369741.66,0.10550793,1.0157568,0.5007998,0.07396364,-1.0130605,-5.0653024,9.339481,8.876185,8.876185
1032.0,3090,8914,-9.006658,657996.2,369741.66,0.12571685,1.4565808,0.550374,1.2095485,-0.81155413,-0.33547813,9.378736,9.025261,9.025261
1036.0,3090,8914,-9.33853,657996.2,369741.66,0.1458918,1.6316136,0.6914035,1.6149176,-0.23281749,-0.07208339,9.424585,9.370649,9.370649
1040.0,3090,8914,-9.687198,657996.2,369741.66,0.15741372,0.98301035,0.7568068,0.94741964,0.2621171,0.1383321,9.489531,9.71297,9.71297
1044.0,3090,8914,-9.801352,657996.2,369741.66,0.1624594,0.3785421,0.7631953,0.058263227,0.37403145,1.8701572,9.599943,9.813907,9.813907
1048.0,3090,8914,-9.785944,657996.2,369741.66,0.16151483,0.26772824,0.6493178,0.051830593,0.26266328,1.3133163,9.718928,9.795985,9.795985
1052.0,3090,8914,-9.8524475,657996.2,369741.66,0.15510516,0.39391813,0.56437725,0.3281571,0.21790917,0.3320196,9.793583,9.862324,9.862324
1056.0,3090,8914,-9.938234,657996.2,369741.66,0.14445274,0.51235074,0.6030505,0.4344524,0.27157763,0.31255165,9.825606,9.947173,9.947173
1060.0,3090,8914,-10.04214,657996.2,369741.66,0.12990771,0.26474637,0.5694563,0.11804135,0.23697442,1.0037771,9.871856,10.047337,10.047337
1064.0,3090,8914,-9.971628,657996.2,369741.66,0.11580089,0.8099013,0.5900866,0.80287814,-0.10642743,-0.066278696,9.962346,9.972736,9.972736
1068.0,3090,8914,-9.70722,657996.2,369741.66,0.113771096,1.0602573,0.6136089,0.89772546,-0.5641229,-0.31419566,10.065101,9.709141,9.709141
1072.0,3090,8914,-9.636522,657996.2,369741.66,0.13787092,1.1377527,0.6035807,0.97747874,-0.582251,-0.29783309,10.148943,9.656425,9.656425
1076.0,3090,8914,-10.101527,657996.2,369741.66,0.16303554,2.1905549,0.7917796,2.190283,0.034507655,0.007877442,10.205078,10.145574,10.145574
1080.0,3090,8914,-10.593381,657996.2,369741.66,0.15959206,1.2807689,0.7396784,1.0800029,0.68844944,0.31872573,10.241112,10.617477,10.617477
1084.0,3090,8914,-10.6904545,657996.2,369741.66,0.13997254,0.8676182,0.6850157,0.13857056,0.8564809,3.0904145,10.294741,10.695657,10.695657
1088.0,3090,8914,-10.598291,657996.2,369741.66,0.12734018,0.8284116,0.6148772,0.5546359,0.6153412,0.55472535,10.365459,10.598755,10.598755
1092.0,3090,8914,-10.442781,657996.2,369741.66,0.12642048,0.5788412,0.57733357,0.51192725,0.27016222,0.2638678,10.42039,10.442784,10.442784
1096.0,3090,8914,-10.367032,657996.2,369741.66,0.13246034,0.13965526,0.61595577,0.11206554,0.08333612,0.3718187,10.434284,10.367394,10.367394
1100.0,3090,8914,-10.456826,657996.2,369741.66,0.14019333,0.0810733,0.68438834,0.07897741,0.01831526,0.0915763,10.432697,10.457072,10.457072
1104.0,3090,8914,-10.36242,657996.2,369741.66,0.14501727,0.7505145,0.6611069,0.7288631,-0.17897098,-0.122774065,10.446499,10.362663,10.362663
1108.0,3090,8914,-10.155715,657996.2,369741.66,0.14794336,0.51298946,0.6290489,0.37434253,-0.35075042,-0.46848857,10.441063,10.15586,10.15586
1112.0,3090,8914,-10.229797,657996.2,369741.66,0.16012138,0.98138463,0.71109056,0.97271043,-0.13019276,-0.06692267,10.407287,10.235616,10.235616
1116.0,3090,8914,-10.579303,657996.2,369741.66,0.17484522,1.3637899,0.77284914,1.3176543,0.35172468,0.13346621,10.3902,10.587282,10.587282
1120.0,3090,8914,-10.811071,657996.2,369741.66,0.16489945,0.55512947,0.5592056,0.051057763,0.5527765,2.7638824,10.41477,10.811295,10.811295
1124.0,3090,8914,-10.549977,657996.2,369741.66,0.13328786,1.5911316,0.6000417,1.5824214,0.1662601,0.052533448,10.466462,10.553954,10.553954
1128.0,3090,8914,-10.134797,657996.2,369741.66,0.10637485,0.90404755,0.5426104,0.8381558,-0.33881673,-0.20212038,10.490581,10.135471,10.135471
1132.0,3090,8914,-10.211607,657996.2,369741.66,0.095673546,1.3567992,0.7570266,1.3323122,-0.25660932,-0.09630224,10.47388,10.217542,10.217542
1136.0,3090,8914,-10.674546,657996.2,369741.66,0.09777243,1.4379728,0.77060837,1.4228015,0.20833032,0.073211305,10.46179,10.682055,10.682055
1140.0,3090,8914,-10.8210125,657996.2,369741.66,0.11149525,0.7483095,0.6235512,0.6980101,0.2697203,0.1932066,10.499904,10.821054,10.821054
1144.0,3090,8914,-10.37726,657996.2,369741.66,0.15287925,1.8641213,0.7524825,1.8408655,-0.29353407,-0.07972719,10.601253,10.379831,10.379831
1148.0,3090,8914,-10.074598,657996.2,369741.66,0.24500704,0.671121,0.6461588,0.20069318,-0.64041054,-1.5954965,10.693008,10.077739,10.077739
1152.0,3090,8914,-10.471092,657996.2,369741.66,0.3408422,2.4026425,1.0250937,2.401844,-0.061935358,-0.012893293,10.724852,10.498333,10.498333
1156.0,3090,8914,-11.138655,657996.2,369741.66,0.2979344,2.1201892,1.1480652,1.9363292,0.86361504,0.22300315,10.706795,11.159084,11.159084
1160.0,3090,8914,-11.425817,657996.2,369741.66,0.18243332,1.3159679,0.8256106,0.41840622,1.2476809,1.4909923,10.665193,10.229054,11.425817
1164.0,3090,8914,-10.968091,657996.2,369741.66,0.11779978,2.175753,0.83586717,2.005722,0.8431963,0.21019767,10.6126795,10.980894,10.980894
1168.0,3090,8914,-10.507847,657996.2,369741.66,0.10097993,0.9138043,0.66770613,0.8755838,0.2615172,0.14933875,10.526714,10.514619,10.514619
1172.0,3090,8914,-10.510141,657996.2,369741.66,0.10652027,0.18735647,0.6246557,0.18371943,-0.036737204,-0.09998182,10.427417,10.511974,10.511974
1176.0,3090,8914,-10.444727,657996.2,369741.66,0.15635772,1.2729833,0.61885095,1.1720823,-0.49669865,-0.21188729,10.404183,10.451052,10.451052
1180.0,3090,8914,-9.880852,657996.2,369741.66,0.30108008,3.337544,0.8854493,2.9880018,-1.486958,-0.24882147,10.479334,9.889901,9.889901
1184.0,3090,8914,-9.227249,657996.2,369741.66,0.55724764,2.3646853,0.7402267,0.87162125,-2.198184,-1.2609744,10.626263,9.232391,9.232391
1188.0,3090,8914,-9.535069,657996.2,369741.66,0.7936031,4.6916623,1.3194497,4.5190444,-1.2609254,-0.13951239,10.776778,9.675077,9.675077
1192.0,3090,8914,-10.941379,657996.2,369741.66,0.65111965,4.9819317,1.7576413,4.9328575,0.69753987,0.07070343,10.869301,11.159425,11.159425
