twt,iline,xline,Seismic,cdp_x,cdp_y,Chaos,Dominant_Frequency,Gradient_Mag,Instantaneous_Bandwith,Instantaneous_Freq,Instantaneous_Quality,RMS,Sweetness,Envelope
676.0,2942,8619,-3.9070425,653478.44,367115.84,0.3655008,0.42117205,1.5455252,0.35459167,-0.22726776,-0.32046404,3.9428022,3.9074783,3.9074783
680.0,2942,8619,-3.878872,653478.44,367115.84,0.36769044,0.4104596,1.5457225,0.1880571,-0.36484465,-0.9700369,3.948747,3.8789594,3.8789594
684.0,2942,8619,-3.8797884,653478.44,367115.84,0.3731259,0.46537986,1.4851503,0.36533105,-0.28829092,-0.3945612,3.94588,3.8799994,3.8799994
688.0,2942,8619,-3.9439545,653478.44,367115.84,0.37825292,0.73425895,1.4406875,0.7342408,0.005166308,0.0035181295,3.9358428,3.9446988,3.9446988
692.0,2942,8619,-4.0056143,653478.44,367115.84,0.3784182,0.46876317,1.4601033,0.3889277,0.26167566,0.33640653,3.933293,4.00589,4.00589
696.0,2942,8619,-4.012501,653478.44,367115.84,0.37321252,0.4124551,1.5263609,0.30934125,0.2728135,0.4409588,3.938846,4.012561,4.012561
700.0,2942,8619,-3.9525852,653478.44,367115.84,0.36856756,0.71572036,1.5582958,0.7105092,0.086210884,0.06066838,3.9388764,3.9530146,3.9530146
704.0,2942,8619,-3.8959684,653478.44,367115.84,0.36845297,0.19678482,1.52567,0.17160363,-0.096314356,-0.2806303,3.9407976,3.8960505,3.8960505
708.0,2942,8619,-3.920761,653478.44,367115.84,0.36812228,0.49913418,1.4617171,0.47541988,-0.15202259,-0.15988244,3.9530046,3.9208763,3.9208763
712.0,2942,8619,-3.9570732,653478.44,367115.84,0.3599059,0.3454964,1.4289551,0.2822298,-0.19928394,-0.3530526,3.9652946,3.9570913,3.9570913
716.0,2942,8619,-3.8791475,653478.44,367115.84,0.34617543,0.5753963,1.5267172,0.51074827,-0.2649851,-0.25940874,3.9609761,3.8791525,3.8791525
720.0,2942,8619,-3.8973074,653478.44,367115.84,0.34019706,1.0589166,1.6423278,1.0586699,-0.022854527,-0.010793982,3.9522316,3.8990824,3.8990824
724.0,2942,8619,-4.052409,653478.44,367115.84,0.35035053,1.3895113,1.5655924,1.3247608,0.41922626,0.15822716,3.9561067,4.0543427,4.0543427
728.0,2942,8619,-4.113488,653478.44,367115.84,0.3674401,0.7179696,1.4317446,0.48358122,0.53068775,0.54870594,3.9651842,4.1136847,4.1136847
732.0,2942,8619,-3.9739265,653478.44,367115.84,0.37317744,1.5098878,1.442372,1.5024508,0.14967576,0.049810532,3.9732282,3.976105,3.976105
736.0,2942,8619,-3.873003,653478.44,367115.84,0.36311117,0.3584464,1.5313524,0.20919314,-0.29107052,-0.695698,3.9999614,3.8731413,3.8731413
740.0,2942,8619,-3.9312077,653478.44,367115.84,0.35118863,0.8847067,1.6030554,0.829038,-0.30887184,-0.18628326,4.028742,3.9316816,3.9316816
744.0,2942,8619,-4.0024405,653478.44,367115.84,0.35006177,0.44293147,1.5485064,0.44256133,0.018104253,0.020453949,4.02628,4.0026584,4.0026584
748.0,2942,8619,-4.0290327,653478.44,367115.84,0.35793594,0.7753699,1.4157006,0.5786235,0.5161331,0.44600084,3.9753623,4.029195,4.029195
752.0,2942,8619,-4.1189966,653478.44,367115.84,0.3639567,1.3619745,1.3758961,0.79920936,1.1028322,0.689952,3.9077103,3.9222648,4.1189985
756.0,2942,8619,-4.1555567,653478.44,367115.84,0.3625782,1.3521416,1.3814954,0.1512518,1.3436553,4.4417834,3.8618875,3.5881755,4.159275
760.0,2942,8619,-4.030326,653478.44,367115.84,0.35454455,2.643618,1.4032935,2.5430148,0.72235185,0.14202666,3.8678572,4.050473,4.050473
764.0,2942,8619,-3.6406002,653478.44,367115.84,0.34295568,4.75886,1.5561347,4.6674438,-0.92828983,-0.09944307,3.9033802,3.670724,3.670724
768.0,2942,8619,-3.3154716,653478.44,367115.84,0.33368656,2.6876638,1.612061,1.6656435,-2.1093051,-0.63318026,3.88972,3.3171208,3.3171208
772.0,2942,8619,-3.434517,653478.44,367115.84,0.32804656,4.9662766,1.580404,4.8434696,-1.0975912,-0.11330629,3.8399415,3.4596136,3.4596136
776.0,2942,8619,-3.9836798,653478.44,367115.84,0.32273236,5.132592,1.4675831,5.0688705,0.80625844,0.07953038,3.8288636,4.0279346,4.0279346
780.0,2942,8619,-4.301631,653478.44,367115.84,0.31863758,1.6784335,1.2658901,0.8913033,1.4222229,0.79783326,3.8611512,3.6086617,4.303581
784.0,2942,8619,-3.9083261,653478.44,367115.84,0.32099038,4.2915173,1.5210267,4.265262,0.47398084,0.055562917,3.9147387,3.9112155,3.9112155
788.0,2942,8619,-3.6746712,653478.44,367115.84,0.32931554,1.3436112,1.6680529,1.305427,-0.3180431,-0.12181574,3.999132,3.6827126,3.6827126
792.0,2942,8619,-4.06252,653478.44,367115.84,0.33879223,3.8465705,1.7203062,3.8424196,0.17865273,0.023247426,4.099685,4.092267,4.092267
796.0,2942,8619,-4.298621,653478.44,367115.84,0.34075373,0.65313643,1.631244,0.14750133,0.63626295,2.156804,4.172701,4.3020816,4.3020816
800.0,2942,8619,-4.1236134,653478.44,367115.84,0.33108884,1.5153613,1.57499,1.3570882,0.6742636,0.24842289,4.1250377,4.12386,4.12386
804.0,2942,8619,-4.123499,653478.44,367115.84,0.31237143,1.7947896,1.5398036,1.3733238,1.1555308,0.42070588,4.0613127,3.8390734,4.126836
808.0,2942,8619,-4.373233,653478.44,367115.84,0.2983255,3.7406182,1.4412123,3.164024,1.9952885,0.31530866,4.0521717,3.09947,4.378146
812.0,2942,8619,-4.6158266,653478.44,367115.84,0.29014546,2.931526,1.254661,1.8398614,2.2822695,0.62022865,4.035563,3.062847,4.6270986
816.0,2942,8619,-3.8658133,653478.44,367115.84,0.2827406,8.594537,1.526502,8.580851,0.4848358,0.028251033,4.0457816,3.94813,3.94813
820.0,2942,8619,-3.2526827,653478.44,367115.84,0.27925166,2.9015777,1.4697133,2.0543928,-2.0490541,-0.49870065,4.097689,3.254231,3.254231
824.0,2942,8619,-3.5826998,653478.44,367115.84,0.28125003,5.1100883,1.7504897,4.7412963,-1.906072,-0.20100747,4.125577,3.6126637,3.6126637
828.0,2942,8619,-3.9108982,653478.44,367115.84,0.29812536,4.354321,1.7178383,4.3494573,-0.2057486,-0.023652215,4.1589184,3.9596603,3.9596603
832.0,2942,8619,-4.3842173,653478.44,367115.84,0.33237568,3.3375554,1.552919,3.05721,1.3389335,0.21897964,4.1962957,3.8247159,4.4256663
836.0,2942,8619,-4.561639,653478.44,367115.84,0.35756925,1.884795,1.4696124,0.8398492,1.6873367,1.0045475,4.263657,3.513622,4.5641084
840.0,2942,8619,-4.366602,653478.44,367115.84,0.35054958,1.8267372,1.4392266,0.15196937,1.8204049,5.989381,4.2721176,3.2371476,4.3676367
844.0,2942,8619,-4.648775,653478.44,367115.84,0.31553406,4.254479,1.470889,3.139169,2.8716214,0.4573856,4.214199,2.7449036,4.651475
848.0,2942,8619,-4.910859,653478.44,367115.84,0.2803111,3.657517,1.4579399,0.370672,3.6386855,4.9082284,4.2112546,2.5815628,4.9244184
852.0,2942,8619,-4.4803305,653478.44,367115.84,0.33181313,7.3538647,1.5297663,6.8058424,2.7856488,0.2046513,4.231986,2.7648306,4.614575
856.0,2942,8619,-3.3511066,653478.44,367115.84,0.34458512,11.991876,1.3930999,11.991686,0.06737901,0.0028094053,4.183508,3.521928,3.521928
860.0,2942,8619,-2.9003572,653478.44,367115.84,0.29642248,4.420716,1.3135264,4.1746116,-1.4544234,-0.17419866,4.131319,2.9033985,2.9033985
864.0,2942,8619,-3.8822498,653478.44,367115.84,0.29842934,10.586171,2.0606308,10.557159,0.7831991,0.037093263,4.0682073,3.9724364,3.9724364
868.0,2942,8619,-4.560342,653478.44,367115.84,0.2839326,2.4957457,2.0331771,0.32369167,2.4746656,3.822566,3.949057,2.9007356,4.5631676
872.0,2942,8619,-4.1396685,653478.44,367115.84,0.29413423,4.850486,1.9563401,4.389301,2.0642788,0.23514894,3.83836,2.889824,4.151983
876.0,2942,8619,-3.8938074,653478.44,367115.84,0.329366,1.0427891,1.3837425,0.28446776,1.0032383,1.7633604,3.8454025,3.8880088,3.8942993
880.0,2942,8619,-4.11749,653478.44,367115.84,0.3498835,1.0163033,0.77144045,0.9099094,0.45269978,0.2487609,3.8949914,4.117811,4.117811
884.0,2942,8619,-3.9394455,653478.44,367115.84,0.33548668,3.6849318,0.89714044,3.6655664,-0.37728724,-0.051463705,3.9091291,3.9556875,3.9556875
888.0,2942,8619,-3.5092688,653478.44,367115.84,0.28949574,3.947265,1.5058032,3.3986013,-2.007588,-0.29535502,3.9331264,3.5130708,3.5130708
892.0,2942,8619,-3.4229965,653478.44,367115.84,0.2387162,2.9094713,1.856959,0.2353005,-2.899941,-6.162207,4.0125084,3.429425,3.429425
896.0,2942,8619,-3.4447975,653478.44,367115.84,0.22680801,4.5573864,1.867065,4.312542,-1.4736867,-0.17086057,4.0385423,3.508587,3.508587
900.0,2942,8619,-4.0080986,653478.44,367115.84,0.26202223,7.3935504,2.0199618,7.280789,1.2863523,0.08833879,4.0779905,3.6706738,4.1631856
904.0,2942,8619,-4.7424116,653478.44,367115.84,0.31092918,3.946724,1.5463079,2.9526308,2.618893,0.44348466,4.280463,2.9782953,4.8197737
908.0,2942,8619,-4.776347,653478.44,367115.84,0.3303538,4.5907445,1.1271138,4.090994,2.0829563,0.2545783,4.4642096,3.3100781,4.777254
912.0,2942,8619,-4.1289377,653478.44,367115.84,0.30136487,2.537022,1.4922081,2.1660526,1.3208697,0.3049025,4.504389,3.592793,4.1291647
916.0,2942,8619,-4.4536915,653478.44,367115.84,0.26355624,8.407188,2.0568633,8.0213995,2.51753,0.15692586,4.530688,2.8566432,4.5325575
920.0,2942,8619,-5.54531,653478.44,367115.84,0.24622479,5.6377025,1.7560668,3.5416403,4.3863964,0.61926055,4.5019627,2.654564,5.5596457
924.0,2942,8619,-5.174571,653478.44,367115.84,0.276115,8.665468,1.6774952,7.4857817,4.365022,0.2915542,4.351633,2.515697,5.2559543
928.0,2942,8619,-3.8678293,653478.44,367115.84,0.26439083,8.674415,1.379506,8.535114,1.5483198,0.09070293,4.346918,3.1968522,3.9778912
932.0,2942,8619,-3.7423458,653478.44,367115.84,0.291582,2.2236185,1.2217513,0.21470709,-2.2132285,-5.1540647,4.574987,3.7446702,3.7446702
936.0,2942,8619,-3.7053547,653478.44,367115.84,0.33277115,4.901559,1.4785264,3.7991471,-3.0970566,-0.40759894,4.68184,3.7089834,3.7089834
940.0,2942,8619,-3.242198,653478.44,367115.84,0.35773164,8.424049,1.8191167,8.41416,0.40807357,0.024249217,4.5265427,3.3471751,3.3471751
944.0,2942,8619,-4.73755,653478.44,367115.84,0.40630725,13.640283,2.6912322,12.594573,5.2377505,0.2079368,4.4064155,2.2055573,5.0476675
948.0,2942,8619,-5.9465427,653478.44,367115.84,0.40105453,6.8701444,1.0602833,1.189776,6.766337,2.843534,4.572307,2.2913036,5.9601808
952.0,2942,8619,-5.360736,653478.44,367115.84,0.43277892,9.213828,1.4119153,7.3185916,5.5975747,0.38242158,4.471586,2.2992322,5.4397984
956.0,2942,8619,-4.228486,653478.44,367115.84,0.4592268,8.864972,1.8574455,7.530677,4.6772475,0.31054628,4.347473,2.0093184,4.345542
960.0,2942,8619,-4.137436,653478.44,367115.84,0.5064673,10.998501,1.6145788,7.930288,7.6208634,0.48049095,4.2885275,1.4987625,4.1374707
964.0,2942,8619,-5.3259325,653478.44,367115.84,0.32446542,17.12653,1.6628569,0.8999311,17.102869,9.502322,5.532782,1.3084433,5.411148
968.0,2942,8619,-2.409772,653478.44,367115.84,0.1535465,37.156723,4.8269353,23.740929,28.583044,0.60197824,6.7290936,0.76108223,4.0689826
972.0,2942,8619,1.969409,653478.44,367115.84,0.07396699,51.68594,1.2281303,40.803787,31.72519,0.388753,6.686299,0.41348928,2.3289833
976.0,2942,8619,-2.4352293,653478.44,367115.84,0.046969466,41.97828,9.049072,29.648325,29.717888,0.50117314,6.5364475,1.580225,8.614457
980.0,2942,8619,-11.507662,653478.44,367115.84,0.03960531,29.396042,7.494461,7.89209,28.316818,1.794,6.469564,2.4644415,13.114168
984.0,2942,8619,-12.937643,653478.44,367115.84,0.041428145,28.400002,4.234916,6.948542,27.536844,1.9814836,6.616257,2.538775,13.322364
988.0,2942,8619,-4.854947,653478.44,367115.84,0.049309894,41.404705,8.2989235,31.267815,27.141727,0.43402022,6.864841,1.6848954,8.777922
992.0,2942,8619,0.216829,653478.44,367115.84,0.072691016,61.892464,0.7112841,56.184017,25.962149,0.23104568,6.872167,0.36175272,1.8432409
996.0,2942,8619,-3.047864,653478.44,367115.84,0.1386002,41.23344,5.1576257,34.201824,23.031105,0.33669412,6.828596,0.84564316,4.0583034
1000.0,2942,8619,-6.7558823,653478.44,367115.84,0.27686757,23.016748,2.9584332,8.693188,21.311949,1.2257845,5.738408,1.4726757,6.798588
1004.0,2942,8619,-5.997304,653478.44,367115.84,0.43595818,24.072655,3.180038,9.794065,21.990202,1.1226288,4.9918675,1.3987341,6.5591836
1008.0,2942,8619,-2.1873016,653478.44,367115.84,0.4456392,42.712784,4.770075,35.055973,24.402065,0.34804434,5.7650614,0.81494826,4.0257177
1012.0,2942,8619,0.7468163,653478.44,367115.84,0.3017377,56.92582,3.2960365,49.981163,27.247608,0.27257878,5.851117,0.23946618,1.2499952
1016.0,2942,8619,-3.020379,653478.44,367115.84,0.16221568,42.61045,7.134902,32.96799,26.99559,0.4094212,5.7622404,1.3256115,6.8875165
1020.0,2942,8619,-9.761524,653478.44,367115.84,0.09013139,27.551968,4.419128,7.402143,26.539013,1.7926574,5.494827,2.059784,10.61119
1024.0,2942,8619,-9.920949,653478.44,367115.84,0.063251704,27.998158,4.4203787,9.948762,26.170956,1.3152871,6.0638633,2.0394442,10.433298
1028.0,2942,8619,-3.0072908,653478.44,367115.84,0.067783475,48.55647,6.1872177,41.149876,25.776314,0.31320038,7.172069,1.1675056,5.92747
1032.0,2942,8619,0.005919073,653478.44,367115.84,0.075813346,32.465343,1.768368,21.856184,24.00637,0.5491894,7.515472,0.14748505,0.7226221
1036.0,2942,8619,-4.3068914,653478.44,367115.84,0.0784159,42.16326,6.0388627,35.404716,22.896437,0.32335293,7.475726,1.3560461,6.4887104
1040.0,2942,8619,-9.755177,653478.44,367115.84,0.10454811,26.051657,5.3859563,11.147352,23.546238,1.0561359,6.903672,2.0937753,10.159932
1044.0,2942,8619,-11.696049,653478.44,367115.84,0.10890687,25.30338,2.3492064,3.069948,25.116457,4.090698,6.2667484,2.4225101,12.14073
1048.0,2942,8619,-6.7787504,653478.44,367115.84,0.08786603,28.2162,8.199897,7.347796,27.242683,1.8537997,6.210872,2.2572234,11.78147
1052.0,2942,8619,1.9391022,653478.44,367115.84,0.085226834,36.476784,6.2653747,19.63162,30.743378,0.7830066,6.7960734,1.4825443,8.220221
1056.0,2942,8619,4.6103334,653478.44,367115.84,0.09109207,36.11602,2.653865,12.093243,34.031166,1.4070324,8.495064,0.8406616,4.9041033
1060.0,2942,8619,4.788348,653478.44,367115.84,0.072655804,38.180847,2.914135,20.609558,32.14068,0.7797518,9.071923,1.0215994,5.791728
1064.0,2942,8619,1.6640301,653478.44,367115.84,0.059818093,34.663727,8.658575,19.828535,28.432432,0.7169575,8.50298,1.9203968,10.239953
1068.0,2942,8619,-8.276784,653478.44,367115.84,0.06301515,27.906622,10.959251,9.393946,26.278,1.3986669,8.214006,2.9080756,14.907398
1072.0,2942,8619,-15.885992,653478.44,367115.84,0.069419205,24.726316,3.3502958,0.8588068,24.711397,14.387053,8.193501,3.3379335,16.593056
1076.0,2942,8619,-13.651619,653478.44,367115.84,0.07340451,25.188168,6.122017,9.381846,23.37573,1.2457958,8.138123,2.9745903,14.381684
1080.0,2942,8619,-6.841447,653478.44,367115.84,0.101038836,27.985231,6.9137073,17.784462,21.607548,0.6074838,8.176936,2.222706,10.332008
1084.0,2942,8619,-1.5730438,653478.44,367115.84,0.12929034,42.766003,3.7173204,38.33861,18.949451,0.24713273,8.255798,1.26622,5.511978
1088.0,2942,8619,-0.8556879,653478.44,367115.84,0.14364235,29.198158,2.2954786,25.430632,14.3462715,0.28206676,7.788648,0.27797478,1.0528704
1092.0,2942,8619,-3.6215258,653478.44,367115.84,0.14332248,32.925518,4.8423033,30.380375,12.693403,0.20890793,5.7164693,1.089507,3.881674
1096.0,2942,8619,-5.350458,653478.44,367115.84,0.13084215,15.222814,2.1424823,2.38811,15.034327,3.147746,3.9962666,1.3835961,5.3647723
1100.0,2942,8619,-3.7989998,653478.44,367115.84,0.13856867,27.156244,3.155821,21.475086,16.62174,0.38700056,5.012879,1.0893693,4.4413333
1104.0,2942,8619,-1.0240364,653478.44,367115.84,0.12162208,34.536137,2.7813933,27.751663,20.556993,0.37037405,5.514272,0.36749986,1.6662377
1108.0,2942,8619,-0.70675695,653478.44,367115.84,0.10527849,56.006268,3.2661712,49.577003,26.054224,0.26276523,5.640477,0.59924185,3.0587304
1112.0,2942,8619,-5.999655,653478.44,367115.84,0.09582671,37.11917,7.592992,23.131117,29.03075,0.6275259,5.555828,1.53115,8.249866
1116.0,2942,8619,-11.368142,653478.44,367115.84,0.0897799,32.90809,2.307123,4.670206,32.575012,3.4875348,6.8703165,1.9931834,11.375999
1120.0,2942,8619,-7.069561,653478.44,367115.84,0.075537644,40.247475,9.990862,12.741599,38.17736,1.4981384,8.434818,1.723938,10.651839
1124.0,2942,8619,3.660903,653478.44,367115.84,0.06410987,46.38457,6.4365764,12.664832,44.62208,1.7616532,8.5930195,0.935843,6.251409
1128.0,2942,8619,2.141408,653478.44,367115.84,0.04099221,52.7595,12.473349,26.99797,45.328514,0.83948,9.501226,1.2158328,8.185771
1132.0,2942,8619,-13.252683,653478.44,367115.84,0.04339153,46.55261,13.679314,15.203863,43.999863,1.4469961,9.428542,2.3405588,15.525485
1136.0,2942,8619,-15.163661,653478.44,367115.84,0.043039136,44.96216,11.401018,1.5553374,44.93525,14.445498,10.691077,2.7139544,18.192657
1140.0,2942,8619,5.029231,653478.44,367115.84,0.041832145,48.21119,18.40195,8.670441,47.42512,2.7348738,11.478729,2.1950321,15.116286
1144.0,2942,8619,12.181926,653478.44,367115.84,0.041461434,47.21284,7.1095214,3.5429425,47.07972,6.644155,11.415281,1.9596344,13.445966
1148.0,2942,8619,-4.859295,653478.44,367115.84,0.04533155,43.7652,20.027029,8.892025,42.85236,2.4095953,11.836433,2.6091874,17.080189
1152.0,2942,8619,-18.916931,653478.44,367115.84,0.0554557,38.836327,8.103921,1.2067225,38.817574,16.083885,11.140893,3.135687,19.536507
1156.0,2942,8619,-14.392276,653478.44,367115.84,0.058713928,38.204422,11.863764,6.914492,37.573494,2.7170105,10.092604,2.9422946,18.035448
1160.0,2942,8619,0.5734645,653478.44,367115.84,0.04669687,41.079407,14.273657,12.592877,39.101627,1.5525295,10.471822,2.2353535,13.977955
1164.0,2942,8619,9.629034,653478.44,367115.84,0.03492923,42.90297,3.3613896,7.9683275,42.1565,2.6452541,9.66282,1.5743911,10.222213
1168.0,2942,8619,5.639035,653478.44,367115.84,0.03717495,42.899353,9.940033,5.2828703,42.57283,4.0293274,9.526777,1.5506723,10.117805
1172.0,2942,8619,-5.4412203,653478.44,367115.84,0.05612101,39.43984,10.109129,1.6030676,39.407246,12.291198,8.178727,1.8670081,11.720179
1176.0,2942,8619,-9.771319,653478.44,367115.84,0.07700115,43.226204,3.1967194,24.669762,35.495174,0.7194065,9.520651,1.6518266,9.841224
1180.0,2942,8619,-1.341197,653478.44,367115.84,0.1192721,40.638065,8.255684,24.606163,32.34175,0.65718806,10.165426,0.41202253,2.3431642
1184.0,2942,8619,0.3422221,653478.44,367115.84,0.09264839,52.433174,7.666093,42.329216,30.943094,0.36550516,9.770173,1.4961586,8.32261
1188.0,2942,8619,-11.959903,653478.44,367115.84,0.061454844,35.124306,13.776069,16.061003,31.237173,0.9724541,9.959729,3.034518,16.95999
1192.0,2942,8619,-20.515808,653478.44,367115.84,0.043028142,32.540657,3.7833128,0.6768099,32.53362,24.034533,9.799017,3.5989532,20.527798
1196.0,2942,8619,-10.703592,653478.44,367115.84,0.034311473,37.27869,15.433885,12.456183,35.13608,1.4103872,10.714936,3.0083919,17.832453
1200.0,2942,8619,4.669245,653478.44,367115.84,0.03160795,44.601227,11.42268,20.06874,39.831085,0.99236625,14.1268,1.7607083,11.11216
